level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
30788,53509,,5,"Very useful, wonderful and very seriously helping you learn","very useful, wonderful and very seriously help you learn","Very useful, wonderful and very seriously helping you learn",en,0.9870877265930176,positive,positive,0.8464,positive,0.97687846,0.004339215,0.018782293,0.97687846
30789,53510,,5,"The most important application of Joulali for education, but the disadvantage is that it is available limited only for free","the most important application of joulali for education, but the disadvantage be that it be available limited only for free","The most important application of Joulali for education, but the disadvantage is that it is available limited only for free",en,0.911946177482605,positive,neutral,-0.0138,neutral,0.6522777,0.24505453,0.6522777,0.10266779
30790,53511,,5,"Very useful, helps to reduce the control of the tone on the tongue","very useful, help to reduce the control of the tone on the tongue","Very useful, helps to reduce the control of the tone on the tongue",en,0.9504514932632446,positive,positive,0.7328,positive,0.7028287,0.018013807,0.27915752,0.7028287
30791,53512,,5,The best translation program ever,the best translation program ever,The best translation program ever,en,0.8316189646720886,positive,positive,0.6369,positive,0.9662014,0.006563765,0.027234804,0.9662014
30792,53513,,3,"When I choose a lesson, I say to me, please wait a long time","when i choose a lesson, i say to me, please wait a long time","When I choose a lesson, I say to me, please wait a long time",en,0.7858999371528625,neutral,positive,0.3182,neutral,0.6692914,0.23389693,0.6692914,0.09681174
30793,53514,,5,Useful to develop reading and listening,useful to develop reading and listening,Useful to develop reading and listening,en,0.8822214007377625,positive,positive,0.4404,neutral,0.79140246,0.03656399,0.79140246,0.17203356
30794,53515,,1,The program is updated.,the program be updated.,The program is updated.,en,0.7425946593284607,negative,neutral,0.0,neutral,0.8617205,0.014190137,0.8617205,0.124089316
30795,53516,,5,A program in the utmost magnificence .. I advise all people very excellent and above the excellent .. Thanks to the developers ❤️,a program in the utmost magnificence. i advise all people very excellent and above the excellent. thanks to the developer ❤,A program in the utmost magnificence .. I advise all people very excellent and above the excellent .. Thanks to the developers ❤️,en,0.9365404844284058,positive,positive,0.9359,positive,0.98671013,0.0037176926,0.00957219,0.98671013
30796,53517,,5,Useful to improve the English dialect ...,useful to improve the english dialect.,Useful to improve the English dialect ...,en,0.7289326190948486,positive,positive,0.7003,neutral,0.67558885,0.027574403,0.67558885,0.29683673
30797,53518,,5,Very excellent to improve speech,very excellent to improve speech,Very excellent to improve speech,en,0.9754775166511536,positive,positive,0.7996,positive,0.9585704,0.007366806,0.034062777,0.9585704
30798,53519,,4,The application must be translated into Arabic,the application must be translate into arabic,The application must be translated into Arabic,en,0.8200551271438599,neutral,neutral,0.0,neutral,0.8675081,0.057003498,0.8675081,0.07548843
30799,53520,,5,More than wonderful,more than wonderful,More than wonderful,en,0.8633859157562256,positive,positive,0.6096,positive,0.9570656,0.009073918,0.033860493,0.9570656
30800,53521,,5,The best application to improve your English language,the best application to improve your english language,The best application to improve your English language,en,0.8330193758010864,positive,positive,0.7964,positive,0.91403395,0.004698954,0.081267096,0.91403395
30801,53522,,1,I deleted it because it is not free,i delete it because it be not free,I deleted it because it is not free,en,0.9501359462738036,negative,negative,-0.4023,negative,0.6623732,0.6623732,0.3195933,0.01803353
30802,53523,,4,"I participated and deduct the amount, but I did not do the subscription","i participate and deduct the amount, but i do not do the subscription","I participated and deduct the amount, but I did not do the subscription",en,0.8323004841804504,neutral,neutral,0.0,neutral,0.8432654,0.11908997,0.8432654,0.037644617
30803,53524,,5,"Sweet and easy, but I hope it will complete for free","sweet and easy, but i hope it will complete for free","Sweet and easy, but I hope it will complete for free",en,0.8621580004692078,positive,positive,0.9052,positive,0.95020074,0.0045110323,0.04528826,0.95020074
30804,53525,,5,"Until now, the experience is very useful and excited, and you do not need arbitrariness. If I had a subscription money, I was participating","until now, the experience be very useful and excited, and you do not need arbitrariness. if i have a subscription money, i be participate","Until now, the experience is very useful and excited, and you do not need arbitrariness. If I had a subscription money, I was participating",en,0.896609902381897,positive,positive,0.7056,positive,0.92779446,0.007316187,0.0648894,0.92779446
30805,53526,,1,"A bad bad, do not be deceived by a heavy drive","a bad bad, do not be deceive by a heavy drive","A bad bad, do not be deceived by a heavy drive",en,0.9568893909454346,negative,negative,-0.6948,negative,0.72730017,0.72730017,0.24554062,0.027159266
30806,53527,,1,I face a problem every time I want to enter a lesson requesting a login and does not enter the lesson,i face a problem every time i want to enter a lesson request a login and do not enter the lesson,I face a problem every time I want to enter a lesson requesting a login and does not enter the lesson,en,0.7955154180526733,negative,negative,-0.34,negative,0.73149514,0.73149514,0.25599927,0.012505577
30807,53528,,4,I loved the application very much. It has a lot of free lessons,i love the application very much. it have a lot of free lesson,I loved the application very much. It has a lot of free lessons,en,0.9723455905914308,neutral,positive,0.8176,positive,0.9842689,0.0048054503,0.010925661,0.9842689
30808,53529,,4,"Something beautiful, but payment, why is it like to learn the language","something beautiful, but payment, why be it like to learn the language","Something beautiful, but payment, why is it like to learn the language",en,0.9464872479438782,neutral,positive,0.6908,neutral,0.4874266,0.36924148,0.4874266,0.14333196
30809,53530,,5,The best trainer will test you and then design the appropriate lessons,the best trainer will test you and then design the appropriate lesson,The best trainer will test you and then design the appropriate lessons,en,0.7652997374534607,positive,positive,0.6369,positive,0.66219497,0.013619435,0.32418564,0.66219497
30810,53531,,1,"Forbidden to withdraw from the creed, very large sums","forbidden to withdraw from the creed, very large sum","Forbidden to withdraw from the creed, very large sums",en,0.9901391863822936,negative,negative,-0.4215,negative,0.50319517,0.50319517,0.4716907,0.02511406
